Saved path: music_store, gelateria, pharmacy, bakery, jewelry_store, barber_shop, toy_store, clothing_store, grocery_store, tech_shop, burger_joint, bookstore, cafe, dentist, bank : 38948
Saved path: bakery, bike_shop, jewelry_store, barber_shop, toy_store, noodle_house, tech_shop, grocery_store, dentist, cafe, burger_joint, gym, craft_shop, florist, pharmacy : 40503
Saved path: gym, bank, craft_shop, dentist, grocery_store, clothing_store, toy_store, noodle_house, tech_shop, bookstore, burger_joint, bakery, bike_shop, salon, party_store : 34573
Saved path: cafe, bookstore, burger_joint, tech_shop, clothing_store, toy_store, barber_shop, jewelry_store, bakery, salon, party_store, gelateria, music_store, florist, dentist : 38924
Saved path: pet_store, bakery, salon, jewelry_store, hardware_store, gym, toy_store, tech_shop, clothing_store, grocery_store, cafe, pizzeria, craft_shop, bank, pharmacy : 42956
Saved path: bookstore, bank, music_store, gelateria, pharmacy, party_store, salon, bike_shop, bakery, jewelry_store, hardware_store, gym, toy_store, noodle_house, burger_joint : 35998
Saved path: music_store, gelateria, pharmacy, pet_store, bike_shop, jewelry_store, hardware_store, toy_store, noodle_house, tech_shop, clothing_store, grocery_store, cafe, bookstore, florist : 44756
Saved path: pizzeria, dentist, cafe, burger_joint, toy_store, gym, hardware_store, pet_store, bakery, salon, barber_shop, pharmacy, gelateria, music_store, florist : 52117
Saved path: jewelry_store, barber_shop, toy_store, noodle_house, tech_shop, clothing_store, grocery_store, cafe, hardware_store, party_store, gelateria, music_store, bike_shop, pet_store, bakery : 46212
Saved path: pharmacy, gelateria, bank, gym, pizzeria, bookstore, cafe, dentist, clothing_store, toy_store, barber_shop, bakery, bike_shop, salon, party_store : 41510
Saved path: salon, bakery, pet_store, hardware_store, gym, burger_joint, noodle_house, toy_store, clothing_store, cafe, bookstore, pizzeria, bank, pharmacy, party_store : 40284
Saved path: pizzeria, florist, party_store, bakery, jewelry_store, hardware_store, burger_joint, tech_shop, noodle_house, toy_store, clothing_store, grocery_store, cafe, dentist, craft_shop : 34217
Saved path: grocery_store, clothing_store, toy_store, gym, hardware_store, jewelry_store, barber_shop, bakery, pharmacy, gelateria, florist, pizzeria, bookstore, burger_joint, tech_shop : 35458
Saved path: pizzeria, bookstore, burger_joint, cafe, dentist, grocery_store, clothing_store, noodle_house, toy_store, barber_shop, jewelry_store, party_store, bakery, gym, bank : 35690
Saved path: bank, dentist, grocery_store, clothing_store, burger_joint, noodle_house, toy_store, barber_shop, jewelry_store, salon, bike_shop, pet_store, bakery, gelateria, music_store : 50371
Saved path: bank, gym, hardware_store, jewelry_store, bike_shop, pet_store, bakery, toy_store, tech_shop, clothing_store, dentist, cafe, bookstore, pizzeria, craft_shop : 43156
Saved path: party_store, salon, bike_shop, bakery, barber_shop, toy_store, noodle_house, tech_shop, grocery_store, bookstore, pizzeria, bank, florist, music_store, gelateria : 35578
Saved path: music_store, gelateria, pet_store, bakery, barber_shop, jewelry_store, hardware_store, burger_joint, tech_shop, noodle_house, toy_store, clothing_store, grocery_store, cafe, florist : 46638
Saved path: bookstore, cafe, dentist, craft_shop, pizzeria, music_store, gelateria, bakery, pet_store, bike_shop, salon, jewelry_store, toy_store, tech_shop, burger_joint : 48898
Saved path: pharmacy, party_store, salon, bike_shop, pet_store, bakery, barber_shop, hardware_store, toy_store, burger_joint, bookstore, cafe, dentist, craft_shop, bank : 48053
Saved path: hardware_store, bike_shop, pet_store, bakery, barber_shop, party_store, gelateria, florist, craft_shop, dentist, cafe, bookstore, grocery_store, clothing_store, toy_store : 49878
Saved path: cafe, dentist, clothing_store, noodle_house, toy_store, gym, hardware_store, jewelry_store, bakery, bike_shop, salon, pharmacy, gelateria, florist, bookstore : 40682
Saved path: clothing_store, tech_shop, noodle_house, toy_store, barber_shop, jewelry_store, bike_shop, bakery, music_store, pharmacy, party_store, hardware_store, burger_joint, bookstore, dentist : 43241
Saved path: music_store, dentist, cafe, burger_joint, tech_shop, clothing_store, toy_store, gym, hardware_store, jewelry_store, salon, bike_shop, bakery, pharmacy, gelateria : 42425
Saved path: toy_store, noodle_house, tech_shop, grocery_store, burger_joint, bookstore, pizzeria, gym, pharmacy, party_store, bakery, pet_store, bike_shop, jewelry_store, barber_shop : 45110
Saved path: clothing_store, grocery_store, dentist, cafe, bookstore, pizzeria, florist, music_store, pharmacy, bakery, pet_store, hardware_store, toy_store, noodle_house, tech_shop : 44877
Saved path: noodle_house, toy_store, gym, hardware_store, bike_shop, pet_store, bakery, barber_shop, gelateria, music_store, pizzeria, craft_shop, dentist, bookstore, tech_shop : 54827
Saved path: toy_store, grocery_store, cafe, bookstore, pizzeria, craft_shop, florist, music_store, gelateria, pharmacy, party_store, bakery, pet_store, burger_joint, noodle_house : 40216
Saved path: bookstore, pizzeria, craft_shop, florist, music_store, pharmacy, salon, bakery, jewelry_store, hardware_store, burger_joint, tech_shop, toy_store, clothing_store, dentist : 38554
Saved path: burger_joint, cafe, dentist, craft_shop, bank, gelateria, party_store, salon, bike_shop, bakery, jewelry_store, gym, toy_store, noodle_house, tech_shop : 37369
Saved path: jewelry_store, salon, bakery, party_store, pharmacy, music_store, florist, bank, craft_shop, dentist, bookstore, tech_shop, grocery_store, clothing_store, toy_store : 36629
Saved path: florist, gym, hardware_store, bakery, pet_store, bike_shop, jewelry_store, barber_shop, toy_store, noodle_house, burger_joint, clothing_store, grocery_store, dentist, pizzeria : 47267
Saved path: bank, florist, music_store, gelateria, pharmacy, party_store, bike_shop, bakery, barber_shop, jewelry_store, hardware_store, gym, noodle_house, bookstore, dentist : 43759
Saved path: clothing_store, tech_shop, noodle_house, toy_store, barber_shop, jewelry_store, pet_store, bakery, party_store, pharmacy, music_store, bookstore, cafe, dentist, grocery_store : 48126
Saved path: bike_shop, salon, party_store, gelateria, florist, pizzeria, craft_shop, dentist, grocery_store, clothing_store, toy_store, noodle_house, tech_shop, burger_joint, pet_store : 43507
Saved path: cafe, grocery_store, clothing_store, tech_shop, noodle_house, toy_store, hardware_store, jewelry_store, bakery, pet_store, bike_shop, party_store, gelateria, florist, pizzeria : 42113
Saved path: bike_shop, salon, jewelry_store, burger_joint, tech_shop, toy_store, clothing_store, dentist, craft_shop, florist, music_store, pharmacy, party_store, bakery, pet_store : 47025
Saved path: pizzeria, craft_shop, music_store, gelateria, pharmacy, party_store, salon, jewelry_store, hardware_store, toy_store, clothing_store, tech_shop, noodle_house, burger_joint, bookstore : 33048
Saved path: florist, music_store, pharmacy, jewelry_store, salon, bike_shop, pet_store, hardware_store, gym, toy_store, clothing_store, tech_shop, noodle_house, burger_joint, bookstore : 47166
Saved path: jewelry_store, barber_shop, toy_store, clothing_store, tech_shop, burger_joint, cafe, bookstore, pizzeria, craft_shop, gym, hardware_store, party_store, bakery, salon : 29521
Saved path: tech_shop, cafe, burger_joint, gym, bank, florist, music_store, gelateria, pharmacy, party_store, bakery, bike_shop, jewelry_store, hardware_store, toy_store : 35654
Saved path: hardware_store, gym, florist, bank, craft_shop, pizzeria, cafe, grocery_store, toy_store, noodle_house, burger_joint, jewelry_store, salon, bakery, pet_store : 39475
Saved path: noodle_house, toy_store, barber_shop, bakery, bike_shop, gym, bank, florist, craft_shop, dentist, grocery_store, cafe, bookstore, burger_joint, tech_shop : 37335
Saved path: bookstore, tech_shop, toy_store, hardware_store, pet_store, bakery, salon, jewelry_store, barber_shop, party_store, music_store, craft_shop, dentist, grocery_store, cafe : 50911
Saved path: craft_shop, gym, pharmacy, party_store, salon, bike_shop, pet_store, bakery, toy_store, clothing_store, tech_shop, burger_joint, cafe, bookstore, pizzeria : 41260
Saved path: gym, florist, gelateria, pharmacy, party_store, pet_store, bakery, barber_shop, toy_store, noodle_house, clothing_store, grocery_store, dentist, cafe, bookstore : 49475
Saved path: bakery, hardware_store, toy_store, noodle_house, tech_shop, clothing_store, grocery_store, cafe, burger_joint, gym, pizzeria, music_store, party_store, bike_shop, pet_store : 44385
Saved path: toy_store, clothing_store, grocery_store, dentist, craft_shop, gelateria, party_store, bakery, pet_store, bike_shop, jewelry_store, hardware_store, bookstore, tech_shop, noodle_house : 47964
Saved path: barber_shop, toy_store, noodle_house, burger_joint, bookstore, dentist, craft_shop, gym, pizzeria, bank, florist, gelateria, bakery, pet_store, jewelry_store : 49382
Saved path: hardware_store, jewelry_store, bakery, party_store, pharmacy, gelateria, florist, pizzeria, craft_shop, dentist, cafe, grocery_store, clothing_store, toy_store, gym : 35575
Saved path: hardware_store, burger_joint, bookstore, tech_shop, toy_store, grocery_store, dentist, craft_shop, bank, florist, gelateria, bakery, pet_store, bike_shop, jewelry_store : 47915
Saved path: noodle_house, toy_store, clothing_store, dentist, craft_shop, bank, pizzeria, gym, party_store, jewelry_store, salon, bike_shop, pet_store, bakery, burger_joint : 45247
Saved path: gym, pet_store, salon, party_store, gelateria, music_store, florist, pizzeria, craft_shop, dentist, grocery_store, toy_store, noodle_house, tech_shop, burger_joint : 47397
Saved path: clothing_store, tech_shop, cafe, bookstore, craft_shop, bank, florist, pharmacy, bakery, pet_store, bike_shop, salon, jewelry_store, barber_shop, toy_store : 42154
Saved path: pizzeria, bank, florist, music_store, party_store, bakery, bike_shop, jewelry_store, barber_shop, toy_store, noodle_house, tech_shop, burger_joint, grocery_store, dentist : 40878
Saved path: salon, bakery, jewelry_store, barber_shop, toy_store, noodle_house, clothing_store, grocery_store, cafe, bookstore, burger_joint, gym, pizzeria, bank, pharmacy : 34010
Saved path: cafe, dentist, bookstore, pizzeria, bank, music_store, gelateria, pharmacy, bike_shop, pet_store, bakery, barber_shop, jewelry_store, hardware_store, toy_store : 51847
Saved path: bank, music_store, gelateria, pet_store, bakery, jewelry_store, barber_shop, toy_store, noodle_house, tech_shop, clothing_store, dentist, bookstore, pizzeria, gym : 52759
Saved path: dentist, burger_joint, gym, hardware_store, party_store, music_store, gelateria, bakery, bike_shop, salon, jewelry_store, barber_shop, toy_store, clothing_store, grocery_store : 43898
Saved path: salon, bike_shop, bakery, hardware_store, toy_store, clothing_store, grocery_store, cafe, bookstore, pizzeria, craft_shop, bank, florist, pharmacy, party_store : 28628
Saved path: bakery, bike_shop, jewelry_store, hardware_store, gym, burger_joint, tech_shop, noodle_house, toy_store, clothing_store, grocery_store, bookstore, pizzeria, gelateria, party_store : 36258
Saved path: grocery_store, cafe, gym, craft_shop, bank, music_store, party_store, salon, bike_shop, pet_store, bakery, hardware_store, toy_store, noodle_house, tech_shop : 43621
Saved path: bank, craft_shop, pizzeria, gym, burger_joint, dentist, clothing_store, tech_shop, toy_store, barber_shop, bakery, pet_store, bike_shop, salon, pharmacy : 50892
Saved path: bank, gym, hardware_store, party_store, salon, bike_shop, bakery, jewelry_store, barber_shop, toy_store, noodle_house, grocery_store, cafe, burger_joint, bookstore : 34328
Saved path: bank, florist, music_store, gelateria, bike_shop, pet_store, bakery, jewelry_store, barber_shop, toy_store, tech_shop, burger_joint, bookstore, pizzeria, gym : 47198
Saved path: bike_shop, bakery, jewelry_store, hardware_store, toy_store, noodle_house, tech_shop, clothing_store, bookstore, pizzeria, craft_shop, bank, music_store, gelateria, pharmacy : 35822
Saved path: toy_store, tech_shop, grocery_store, cafe, bookstore, bank, gelateria, music_store, party_store, bike_shop, bakery, barber_shop, jewelry_store, hardware_store, gym : 40524
Saved path: hardware_store, jewelry_store, barber_shop, bakery, bike_shop, pharmacy, music_store, bank, bookstore, cafe, dentist, grocery_store, clothing_store, noodle_house, toy_store : 42935
Saved path: pet_store, bike_shop, salon, hardware_store, burger_joint, noodle_house, tech_shop, clothing_store, toy_store, gym, pizzeria, bank, florist, gelateria, bakery : 41832
Saved path: craft_shop, pizzeria, cafe, grocery_store, clothing_store, toy_store, hardware_store, pet_store, bakery, salon, barber_shop, party_store, pharmacy, florist, bank : 42292
Saved path: music_store, pizzeria, bookstore, cafe, dentist, grocery_store, toy_store, noodle_house, burger_joint, gym, hardware_store, jewelry_store, pet_store, bike_shop, pharmacy : 52630
Saved path: gelateria, party_store, bike_shop, pet_store, bakery, gym, toy_store, clothing_store, grocery_store, tech_shop, burger_joint, bookstore, pizzeria, craft_shop, bank : 42098
Saved path: gelateria, pharmacy, party_store, bakery, pet_store, bike_shop, salon, hardware_store, burger_joint, toy_store, clothing_store, grocery_store, dentist, florist, music_store : 45499
Saved path: bank, music_store, gelateria, pharmacy, party_store, salon, bike_shop, bakery, barber_shop, toy_store, grocery_store, bookstore, pizzeria, gym, craft_shop : 39151
Saved path: music_store, party_store, pet_store, bakery, salon, jewelry_store, barber_shop, toy_store, clothing_store, grocery_store, cafe, dentist, gym, pizzeria, florist : 50496
Saved path: dentist, cafe, grocery_store, clothing_store, tech_shop, toy_store, barber_shop, bakery, pet_store, bike_shop, hardware_store, gym, bank, florist, craft_shop : 44836
Saved path: music_store, gelateria, pharmacy, party_store, salon, jewelry_store, gym, toy_store, noodle_house, tech_shop, burger_joint, bookstore, cafe, dentist, craft_shop : 38029
Saved path: bank, pizzeria, craft_shop, dentist, burger_joint, tech_shop, toy_store, barber_shop, bakery, pet_store, bike_shop, party_store, gelateria, music_store, florist : 48733
Saved path: pizzeria, bank, florist, music_store, pharmacy, party_store, bakery, jewelry_store, barber_shop, toy_store, noodle_house, burger_joint, bookstore, dentist, craft_shop : 36625
Saved path: bakery, bike_shop, jewelry_store, gym, burger_joint, tech_shop, noodle_house, toy_store, clothing_store, cafe, dentist, craft_shop, pizzeria, bank, gelateria : 40155
Saved path: tech_shop, noodle_house, toy_store, gym, hardware_store, jewelry_store, barber_shop, bakery, pet_store, bike_shop, salon, pharmacy, florist, dentist, bookstore : 50505
Saved path: tech_shop, noodle_house, toy_store, barber_shop, jewelry_store, salon, bike_shop, pet_store, bakery, pharmacy, music_store, bank, gym, craft_shop, dentist : 50379
Saved path: salon, bike_shop, gelateria, music_store, craft_shop, pizzeria, bookstore, cafe, grocery_store, clothing_store, toy_store, noodle_house, burger_joint, gym, hardware_store : 36308
Saved path: pet_store, bike_shop, pharmacy, gelateria, bank, craft_shop, gym, hardware_store, burger_joint, cafe, grocery_store, clothing_store, noodle_house, barber_shop, bakery : 45980
Saved path: music_store, party_store, barber_shop, jewelry_store, salon, bakery, pet_store, hardware_store, toy_store, noodle_house, tech_shop, bookstore, cafe, dentist, bank : 49119
Saved path: bookstore, pizzeria, florist, music_store, pharmacy, salon, bike_shop, pet_store, bakery, gym, toy_store, noodle_house, clothing_store, dentist, cafe : 48267
Saved path: burger_joint, cafe, bookstore, pizzeria, craft_shop, bank, gelateria, party_store, salon, bike_shop, bakery, hardware_store, toy_store, clothing_store, tech_shop : 31122
Saved path: toy_store, noodle_house, tech_shop, gym, pizzeria, craft_shop, bank, music_store, gelateria, pharmacy, bakery, pet_store, bike_shop, jewelry_store, barber_shop : 45565
Saved path: music_store, gelateria, pharmacy, bike_shop, bakery, hardware_store, gym, burger_joint, tech_shop, toy_store, grocery_store, dentist, craft_shop, pizzeria, florist : 40134
Saved path: hardware_store, jewelry_store, barber_shop, bakery, pet_store, bike_shop, party_store, pharmacy, gelateria, music_store, craft_shop, dentist, cafe, bookstore, gym : 51136
Saved path: bakery, bike_shop, party_store, pharmacy, florist, bank, craft_shop, gym, hardware_store, burger_joint, bookstore, cafe, grocery_store, noodle_house, barber_shop : 37387
Saved path: party_store, barber_shop, bakery, pet_store, bike_shop, hardware_store, toy_store, noodle_house, tech_shop, grocery_store, dentist, bank, florist, music_store, gelateria : 50653
Saved path: tech_shop, noodle_house, toy_store, clothing_store, grocery_store, dentist, music_store, pharmacy, party_store, bakery, bike_shop, salon, hardware_store, burger_joint, bookstore : 37953
Saved path: bike_shop, bakery, toy_store, noodle_house, tech_shop, burger_joint, cafe, dentist, craft_shop, bank, florist, music_store, gelateria, pharmacy, jewelry_store : 37374
Saved path: pharmacy, gelateria, gym, craft_shop, dentist, cafe, clothing_store, noodle_house, toy_store, barber_shop, jewelry_store, bakery, bike_shop, salon, party_store : 40681
Saved path: burger_joint, tech_shop, noodle_house, toy_store, clothing_store, grocery_store, cafe, dentist, craft_shop, pizzeria, music_store, gelateria, party_store, salon, pet_store : 45312
Saved path: dentist, grocery_store, clothing_store, toy_store, noodle_house, burger_joint, gym, bakery, pet_store, bike_shop, party_store, florist, bank, pizzeria, bookstore : 46384
Saved path: pharmacy, party_store, bakery, pet_store, hardware_store, gym, burger_joint, noodle_house, toy_store, clothing_store, cafe, bookstore, craft_shop, bank, music_store : 42948
