Saved path: dentist, grocery_store, tech_shop, toy_store, barber_shop, jewelry_store, bike_shop, bakery, music_store, gelateria, bank, craft_shop, pizzeria, bookstore, cafe : 41484
Saved path: jewelry_store, barber_shop, party_store, pharmacy, florist, craft_shop, pizzeria, bookstore, cafe, tech_shop, toy_store, hardware_store, pet_store, bakery, salon : 41503
Saved path: gelateria, music_store, florist, bank, craft_shop, pizzeria, burger_joint, clothing_store, toy_store, jewelry_store, bakery, pet_store, bike_shop, party_store, pharmacy : 44232
Saved path: grocery_store, bookstore, pizzeria, craft_shop, pharmacy, party_store, bike_shop, pet_store, bakery, jewelry_store, hardware_store, burger_joint, tech_shop, noodle_house, toy_store : 42717
Saved path: tech_shop, burger_joint, gym, hardware_store, salon, bakery, gelateria, music_store, florist, bank, pizzeria, dentist, clothing_store, toy_store, noodle_house : 37476
Saved path: burger_joint, cafe, dentist, florist, gelateria, pharmacy, party_store, jewelry_store, salon, pet_store, bakery, gym, toy_store, noodle_house, tech_shop : 45278
Saved path: bike_shop, bakery, barber_shop, toy_store, noodle_house, tech_shop, clothing_store, cafe, dentist, craft_shop, pizzeria, gym, hardware_store, pharmacy, party_store : 40582
Saved path: pharmacy, gelateria, music_store, florist, bank, pizzeria, dentist, grocery_store, toy_store, hardware_store, jewelry_store, barber_shop, pet_store, bakery, salon : 49326
Saved path: bank, dentist, cafe, grocery_store, toy_store, noodle_house, tech_shop, burger_joint, gym, bakery, bike_shop, pharmacy, gelateria, music_store, florist : 39117
Saved path: gelateria, pharmacy, barber_shop, bakery, pet_store, bike_shop, hardware_store, toy_store, clothing_store, tech_shop, burger_joint, bookstore, craft_shop, bank, florist : 45507
Saved path: grocery_store, cafe, dentist, craft_shop, pizzeria, bank, florist, party_store, bakery, salon, jewelry_store, hardware_store, burger_joint, tech_shop, toy_store : 34547
Saved path: pizzeria, bookstore, dentist, grocery_store, clothing_store, toy_store, noodle_house, burger_joint, gym, hardware_store, jewelry_store, bakery, pharmacy, gelateria, craft_shop : 38603
Saved path: bank, pizzeria, bookstore, tech_shop, noodle_house, toy_store, hardware_store, jewelry_store, barber_shop, bakery, pet_store, bike_shop, salon, party_store, music_store : 44516
Saved path: clothing_store, dentist, cafe, bookstore, pizzeria, bank, florist, pharmacy, salon, bakery, barber_shop, hardware_store, gym, toy_store, tech_shop : 40192
Saved path: bakery, hardware_store, noodle_house, tech_shop, grocery_store, clothing_store, toy_store, gym, craft_shop, bank, florist, gelateria, pharmacy, salon, bike_shop : 32261
Saved path: salon, jewelry_store, hardware_store, toy_store, noodle_house, tech_shop, clothing_store, grocery_store, cafe, bookstore, pizzeria, craft_shop, florist, music_store, pharmacy : 31768
Saved path: pet_store, bike_shop, salon, hardware_store, toy_store, tech_shop, clothing_store, grocery_store, cafe, pizzeria, florist, music_store, gelateria, party_store, bakery : 41797
Saved path: bike_shop, salon, party_store, pharmacy, florist, pizzeria, craft_shop, dentist, clothing_store, toy_store, burger_joint, gym, hardware_store, bakery, pet_store : 45664
Saved path: bank, pizzeria, gym, burger_joint, bookstore, cafe, dentist, grocery_store, clothing_store, noodle_house, toy_store, barber_shop, bakery, salon, pharmacy : 39564
Saved path: grocery_store, clothing_store, tech_shop, toy_store, barber_shop, jewelry_store, bakery, bike_shop, salon, hardware_store, burger_joint, bookstore, bank, craft_shop, dentist : 34031
Saved path: craft_shop, pharmacy, party_store, bakery, pet_store, bike_shop, salon, jewelry_store, hardware_store, toy_store, noodle_house, tech_shop, burger_joint, cafe, dentist : 44122
Saved path: grocery_store, clothing_store, noodle_house, barber_shop, jewelry_store, bakery, pet_store, bike_shop, pharmacy, music_store, craft_shop, gym, hardware_store, burger_joint, bookstore : 49374
Saved path: toy_store, clothing_store, bookstore, pizzeria, craft_shop, bank, florist, pharmacy, party_store, salon, bike_shop, bakery, barber_shop, hardware_store, gym : 36834
Saved path: bookstore, grocery_store, noodle_house, toy_store, barber_shop, jewelry_store, bakery, bike_shop, salon, party_store, pharmacy, gelateria, florist, gym, burger_joint : 36655
Saved path: gym, bank, gelateria, music_store, salon, bike_shop, bakery, jewelry_store, barber_shop, toy_store, clothing_store, grocery_store, cafe, dentist, pizzeria : 43342
Saved path: gelateria, music_store, florist, bookstore, cafe, clothing_store, toy_store, noodle_house, tech_shop, burger_joint, gym, hardware_store, pet_store, bakery, pharmacy : 43519
Saved path: party_store, salon, bike_shop, bakery, jewelry_store, barber_shop, toy_store, tech_shop, clothing_store, grocery_store, cafe, gym, pizzeria, craft_shop, music_store : 38661
Saved path: burger_joint, bookstore, pizzeria, craft_shop, florist, music_store, pharmacy, party_store, bakery, jewelry_store, hardware_store, toy_store, clothing_store, grocery_store, tech_shop : 32261
Saved path: tech_shop, burger_joint, noodle_house, toy_store, barber_shop, pet_store, bakery, salon, pharmacy, music_store, bank, pizzeria, dentist, grocery_store, clothing_store : 49222
Saved path: toy_store, tech_shop, burger_joint, gym, hardware_store, jewelry_store, bakery, salon, pharmacy, bank, bookstore, cafe, dentist, grocery_store, clothing_store : 37996
Saved path: salon, music_store, florist, bank, craft_shop, pizzeria, bookstore, burger_joint, clothing_store, toy_store, hardware_store, jewelry_store, bakery, pet_store, bike_shop : 44324
Saved path: tech_shop, clothing_store, bookstore, pizzeria, craft_shop, florist, party_store, barber_shop, jewelry_store, salon, bakery, pet_store, hardware_store, toy_store, noodle_house : 43332
Saved path: hardware_store, gym, pizzeria, craft_shop, bank, florist, music_store, gelateria, bakery, salon, jewelry_store, barber_shop, toy_store, clothing_store, tech_shop : 36591
Saved path: toy_store, clothing_store, grocery_store, tech_shop, bookstore, bank, florist, music_store, pharmacy, party_store, salon, bakery, barber_shop, jewelry_store, hardware_store : 34481
Saved path: jewelry_store, barber_shop, toy_store, clothing_store, tech_shop, noodle_house, burger_joint, dentist, bank, gym, hardware_store, party_store, salon, bike_shop, bakery : 38525
Saved path: grocery_store, toy_store, barber_shop, jewelry_store, bakery, salon, party_store, pharmacy, florist, bank, gym, burger_joint, bookstore, cafe, dentist : 37736
Saved path: pharmacy, gelateria, florist, pizzeria, craft_shop, dentist, cafe, grocery_store, clothing_store, toy_store, gym, jewelry_store, salon, bike_shop, pet_store : 47419
Saved path: cafe, grocery_store, noodle_house, toy_store, barber_shop, bakery, pet_store, bike_shop, party_store, pharmacy, florist, bank, pizzeria, gym, burger_joint : 44619
Saved path: jewelry_store, burger_joint, noodle_house, toy_store, grocery_store, cafe, dentist, craft_shop, pizzeria, gelateria, music_store, pharmacy, party_store, bakery, bike_shop : 39789
Saved path: music_store, party_store, salon, bakery, barber_shop, jewelry_store, hardware_store, gym, toy_store, grocery_store, dentist, craft_shop, pizzeria, bank, florist : 40444
Saved path: pet_store, bike_shop, salon, party_store, pharmacy, gelateria, florist, craft_shop, pizzeria, bookstore, grocery_store, clothing_store, noodle_house, toy_store, gym : 41377
Saved path: grocery_store, tech_shop, toy_store, barber_shop, bakery, pet_store, bike_shop, salon, party_store, gelateria, music_store, bank, pizzeria, burger_joint, cafe : 45863
Saved path: pharmacy, gelateria, music_store, florist, gym, burger_joint, bookstore, cafe, grocery_store, tech_shop, noodle_house, toy_store, jewelry_store, salon, pet_store : 45867
Saved path: hardware_store, gym, burger_joint, tech_shop, noodle_house, toy_store, clothing_store, dentist, bookstore, pizzeria, florist, music_store, bakery, salon, jewelry_store : 40842
Saved path: gelateria, pharmacy, pet_store, bike_shop, salon, jewelry_store, hardware_store, gym, toy_store, burger_joint, cafe, dentist, bookstore, pizzeria, music_store : 51872
Saved path: clothing_store, toy_store, noodle_house, tech_shop, burger_joint, bakery, pet_store, bike_shop, salon, jewelry_store, party_store, pharmacy, music_store, pizzeria, cafe : 43961
Saved path: craft_shop, dentist, burger_joint, noodle_house, toy_store, gym, hardware_store, jewelry_store, bike_shop, pet_store, party_store, pharmacy, music_store, florist, pizzeria : 49958
Saved path: craft_shop, bank, florist, gelateria, party_store, bike_shop, pet_store, bakery, jewelry_store, barber_shop, toy_store, noodle_house, grocery_store, burger_joint, gym : 45003
Saved path: jewelry_store, hardware_store, toy_store, noodle_house, tech_shop, grocery_store, cafe, bank, music_store, party_store, salon, bike_shop, pet_store, bakery, barber_shop : 46632
Saved path: music_store, florist, pizzeria, bookstore, cafe, grocery_store, clothing_store, toy_store, noodle_house, tech_shop, burger_joint, hardware_store, barber_shop, bakery, party_store : 35118
Saved path: dentist, bookstore, tech_shop, clothing_store, toy_store, hardware_store, jewelry_store, barber_shop, bakery, pet_store, salon, party_store, pharmacy, gelateria, music_store : 51440
Saved path: dentist, cafe, noodle_house, toy_store, gym, hardware_store, salon, bike_shop, pet_store, bakery, barber_shop, pharmacy, florist, bank, craft_shop : 49002
Saved path: tech_shop, toy_store, gym, hardware_store, barber_shop, bakery, pharmacy, gelateria, music_store, florist, craft_shop, pizzeria, bookstore, dentist, clothing_store : 43609
Saved path: bank, gelateria, music_store, party_store, bike_shop, pet_store, bakery, barber_shop, toy_store, clothing_store, tech_shop, noodle_house, burger_joint, cafe, dentist : 50263
Saved path: pizzeria, bookstore, cafe, dentist, grocery_store, clothing_store, noodle_house, toy_store, barber_shop, bakery, party_store, gelateria, florist, craft_shop, gym : 39576
Saved path: toy_store, tech_shop, clothing_store, grocery_store, dentist, craft_shop, florist, bookstore, burger_joint, hardware_store, salon, bike_shop, bakery, jewelry_store, barber_shop : 36659
Saved path: music_store, florist, craft_shop, dentist, bookstore, burger_joint, tech_shop, toy_store, gym, hardware_store, salon, bakery, barber_shop, jewelry_store, gelateria : 42302
Saved path: pharmacy, gelateria, music_store, florist, bank, gym, bookstore, cafe, grocery_store, clothing_store, barber_shop, jewelry_store, bakery, pet_store, bike_shop : 46896
Saved path: toy_store, tech_shop, burger_joint, dentist, craft_shop, pizzeria, bank, music_store, gelateria, pharmacy, party_store, bakery, bike_shop, salon, hardware_store : 36188
Saved path: florist, pizzeria, burger_joint, hardware_store, jewelry_store, salon, bike_shop, pet_store, toy_store, tech_shop, clothing_store, grocery_store, cafe, dentist, craft_shop : 45171
Saved path: barber_shop, bakery, bike_shop, party_store, pharmacy, music_store, gelateria, pizzeria, dentist, grocery_store, clothing_store, noodle_house, toy_store, gym, hardware_store : 44964
Saved path: pharmacy, gelateria, bank, pizzeria, gym, burger_joint, grocery_store, tech_shop, noodle_house, toy_store, barber_shop, jewelry_store, salon, bike_shop, bakery : 36074
Saved path: grocery_store, toy_store, noodle_house, tech_shop, burger_joint, hardware_store, jewelry_store, pet_store, bike_shop, salon, party_store, florist, pizzeria, bookstore, dentist : 47719
Saved path: grocery_store, clothing_store, noodle_house, toy_store, hardware_store, barber_shop, bakery, pet_store, bike_shop, pharmacy, gelateria, florist, bank, pizzeria, bookstore : 44790
Saved path: clothing_store, toy_store, barber_shop, bakery, bike_shop, music_store, gelateria, pharmacy, party_store, hardware_store, gym, burger_joint, cafe, bookstore, tech_shop : 40828
Saved path: toy_store, barber_shop, jewelry_store, bike_shop, pet_store, bakery, party_store, music_store, craft_shop, pizzeria, gym, hardware_store, burger_joint, cafe, noodle_house : 47988
Saved path: bank, florist, music_store, gelateria, party_store, bakery, pet_store, bike_shop, salon, jewelry_store, barber_shop, toy_store, clothing_store, dentist, bookstore : 49572
Saved path: pizzeria, craft_shop, bank, gym, hardware_store, bakery, salon, jewelry_store, barber_shop, toy_store, noodle_house, clothing_store, cafe, burger_joint, bookstore : 27849
Saved path: dentist, pizzeria, bank, gelateria, pharmacy, party_store, bakery, jewelry_store, barber_shop, toy_store, clothing_store, grocery_store, tech_shop, burger_joint, cafe : 35725
Saved path: bike_shop, bakery, gym, toy_store, clothing_store, grocery_store, cafe, dentist, craft_shop, florist, music_store, gelateria, party_store, jewelry_store, salon : 39838
Saved path: bookstore, burger_joint, gym, hardware_store, pet_store, bakery, pharmacy, florist, bank, dentist, grocery_store, clothing_store, toy_store, noodle_house, tech_shop : 45322
Saved path: burger_joint, grocery_store, clothing_store, noodle_house, toy_store, hardware_store, pet_store, bakery, salon, jewelry_store, party_store, gelateria, music_store, florist, gym : 45255
Saved path: noodle_house, burger_joint, gym, hardware_store, pet_store, bakery, salon, music_store, gelateria, bank, pizzeria, craft_shop, dentist, clothing_store, toy_store : 47872
