Saved path: music_store, gelateria, pharmacy, salon, bike_shop, bakery, gym, burger_joint, tech_shop, toy_store, clothing_store, dentist, bookstore, pizzeria, craft_shop : 41203
Saved path: music_store, salon, bike_shop, pet_store, bakery, barber_shop, hardware_store, toy_store, noodle_house, tech_shop, cafe, dentist, craft_shop, pizzeria, bank : 49931
Saved path: jewelry_store, barber_shop, toy_store, tech_shop, grocery_store, dentist, burger_joint, bookstore, pizzeria, pharmacy, party_store, salon, bike_shop, pet_store, bakery : 48022
Saved path: bookstore, cafe, burger_joint, noodle_house, toy_store, hardware_store, jewelry_store, salon, bike_shop, pet_store, bakery, pharmacy, florist, bank, craft_shop : 40483
Saved path: bookstore, cafe, dentist, bank, florist, music_store, gelateria, party_store, salon, bike_shop, bakery, jewelry_store, barber_shop, toy_store, burger_joint : 39642
Saved path: hardware_store, gym, toy_store, grocery_store, cafe, burger_joint, bookstore, pizzeria, bank, music_store, gelateria, party_store, jewelry_store, bakery, pet_store : 45430
Saved path: noodle_house, tech_shop, grocery_store, cafe, burger_joint, bookstore, craft_shop, bank, music_store, gelateria, pharmacy, bakery, jewelry_store, barber_shop, toy_store : 33928
Saved path: jewelry_store, barber_shop, party_store, pharmacy, bank, dentist, grocery_store, clothing_store, toy_store, tech_shop, burger_joint, gym, hardware_store, pet_store, bakery : 48944
Saved path: hardware_store, bakery, barber_shop, party_store, gelateria, florist, bank, craft_shop, pizzeria, bookstore, burger_joint, noodle_house, clothing_store, toy_store, gym : 35816
Saved path: gym, hardware_store, barber_shop, bakery, salon, party_store, pharmacy, gelateria, florist, pizzeria, dentist, cafe, tech_shop, noodle_house, toy_store : 38522
Saved path: florist, bank, craft_shop, pizzeria, gym, burger_joint, cafe, clothing_store, noodle_house, toy_store, bakery, jewelry_store, party_store, gelateria, music_store : 34584
Saved path: grocery_store, bookstore, florist, gelateria, pharmacy, party_store, jewelry_store, salon, bakery, pet_store, hardware_store, burger_joint, tech_shop, noodle_house, toy_store : 41527
Saved path: gym, hardware_store, burger_joint, grocery_store, noodle_house, toy_store, barber_shop, jewelry_store, pet_store, bakery, party_store, pharmacy, gelateria, music_store, bank : 46789
Saved path: bakery, gelateria, florist, bank, craft_shop, dentist, cafe, burger_joint, tech_shop, clothing_store, toy_store, gym, hardware_store, salon, bike_shop : 37027
Saved path: noodle_house, toy_store, grocery_store, dentist, bookstore, pizzeria, bank, music_store, pharmacy, party_store, bakery, pet_store, hardware_store, gym, burger_joint : 47951
Saved path: toy_store, noodle_house, tech_shop, cafe, gym, bank, music_store, gelateria, pharmacy, party_store, salon, bakery, pet_store, jewelry_store, barber_shop : 44234
Saved path: toy_store, gym, hardware_store, salon, bakery, party_store, pharmacy, gelateria, florist, pizzeria, bookstore, dentist, grocery_store, clothing_store, tech_shop : 35191
Saved path: toy_store, clothing_store, tech_shop, cafe, dentist, craft_shop, gym, pizzeria, bank, florist, music_store, pharmacy, pet_store, bakery, barber_shop : 50945
Saved path: jewelry_store, hardware_store, burger_joint, tech_shop, noodle_house, toy_store, clothing_store, cafe, dentist, craft_shop, pharmacy, party_store, bakery, pet_store, bike_shop : 45984
Saved path: burger_joint, noodle_house, toy_store, barber_shop, jewelry_store, bakery, bike_shop, salon, hardware_store, gym, florist, pizzeria, bookstore, dentist, cafe : 36600
Saved path: pet_store, bakery, salon, party_store, gelateria, music_store, bank, craft_shop, pizzeria, gym, burger_joint, cafe, tech_shop, toy_store, barber_shop : 45529
Saved path: toy_store, noodle_house, tech_shop, burger_joint, gym, hardware_store, jewelry_store, salon, bike_shop, bakery, music_store, florist, bank, dentist, clothing_store : 41413
Saved path: toy_store, barber_shop, bakery, bike_shop, salon, party_store, music_store, florist, gym, hardware_store, burger_joint, cafe, dentist, grocery_store, tech_shop : 44009
Saved path: hardware_store, gym, bank, craft_shop, pizzeria, bookstore, dentist, clothing_store, toy_store, noodle_house, tech_shop, burger_joint, bakery, salon, party_store : 33468
Saved path: jewelry_store, barber_shop, toy_store, noodle_house, tech_shop, clothing_store, grocery_store, cafe, dentist, pizzeria, gym, party_store, bakery, pet_store, bike_shop : 44512
Saved path: salon, bakery, pet_store, jewelry_store, barber_shop, toy_store, clothing_store, burger_joint, hardware_store, gym, pizzeria, craft_shop, bank, gelateria, pharmacy : 45104
Saved path: grocery_store, clothing_store, noodle_house, toy_store, hardware_store, jewelry_store, bakery, party_store, pharmacy, music_store, bank, craft_shop, pizzeria, bookstore, cafe : 31541
Saved path: pet_store, bakery, salon, jewelry_store, barber_shop, toy_store, clothing_store, tech_shop, burger_joint, bookstore, pizzeria, craft_shop, florist, gelateria, party_store : 41607
Saved path: grocery_store, cafe, bookstore, craft_shop, gelateria, pharmacy, bakery, pet_store, bike_shop, jewelry_store, burger_joint, tech_shop, noodle_house, toy_store, clothing_store : 42625
Saved path: tech_shop, clothing_store, toy_store, hardware_store, jewelry_store, bakery, bike_shop, salon, party_store, gelateria, music_store, florist, craft_shop, pizzeria, gym : 37340
Saved path: bank, florist, pharmacy, party_store, bakery, bike_shop, jewelry_store, barber_shop, toy_store, tech_shop, cafe, burger_joint, gym, pizzeria, craft_shop : 34225
Saved path: grocery_store, clothing_store, noodle_house, toy_store, bakery, pet_store, bike_shop, salon, party_store, pharmacy, bank, pizzeria, bookstore, cafe, dentist : 42986
Saved path: bike_shop, salon, pharmacy, gelateria, florist, pizzeria, craft_shop, dentist, cafe, grocery_store, toy_store, tech_shop, burger_joint, bakery, pet_store : 43856
Saved path: salon, bakery, toy_store, noodle_house, tech_shop, clothing_store, grocery_store, cafe, burger_joint, gym, pizzeria, bank, florist, gelateria, pharmacy : 29490
Saved path: bike_shop, bakery, jewelry_store, barber_shop, toy_store, noodle_house, clothing_store, grocery_store, dentist, burger_joint, gym, pizzeria, gelateria, pharmacy, party_store : 41675
Saved path: cafe, bookstore, florist, music_store, gelateria, party_store, bakery, pet_store, hardware_store, toy_store, noodle_house, tech_shop, clothing_store, grocery_store, dentist : 45630
Saved path: gelateria, florist, bank, dentist, grocery_store, clothing_store, toy_store, tech_shop, burger_joint, gym, jewelry_store, salon, bike_shop, pet_store, bakery : 47774
Saved path: salon, bakery, barber_shop, toy_store, noodle_house, tech_shop, cafe, hardware_store, gym, pizzeria, craft_shop, bank, florist, music_store, pharmacy : 35807
Saved path: bakery, barber_shop, toy_store, clothing_store, tech_shop, burger_joint, cafe, dentist, craft_shop, pizzeria, bank, music_store, gelateria, pharmacy, pet_store : 48579
Saved path: florist, bank, pizzeria, bookstore, clothing_store, noodle_house, toy_store, barber_shop, jewelry_store, bike_shop, pet_store, bakery, pharmacy, gelateria, music_store : 44735
Saved path: tech_shop, noodle_house, toy_store, barber_shop, pet_store, bakery, salon, party_store, pharmacy, gelateria, pizzeria, craft_shop, gym, burger_joint, grocery_store : 44535
Saved path: cafe, bookstore, grocery_store, clothing_store, toy_store, gym, bike_shop, bakery, party_store, gelateria, music_store, florist, bank, craft_shop, dentist : 39257
Saved path: bike_shop, bakery, toy_store, noodle_house, tech_shop, burger_joint, cafe, dentist, pizzeria, bank, florist, music_store, gelateria, pharmacy, jewelry_store : 38298
Saved path: bank, florist, music_store, gelateria, pharmacy, jewelry_store, salon, bakery, pet_store, toy_store, noodle_house, clothing_store, bookstore, dentist, craft_shop : 48000
Saved path: jewelry_store, bakery, pet_store, bike_shop, salon, music_store, pharmacy, hardware_store, gym, cafe, clothing_store, tech_shop, noodle_house, toy_store, barber_shop : 48095
Saved path: pizzeria, craft_shop, dentist, cafe, bookstore, toy_store, barber_shop, bakery, bike_shop, salon, party_store, pharmacy, gelateria, music_store, bank : 40179
Saved path: dentist, grocery_store, tech_shop, toy_store, gym, hardware_store, bakery, pet_store, bike_shop, salon, party_store, gelateria, craft_shop, pizzeria, bookstore : 47531
Saved path: party_store, barber_shop, pet_store, bakery, salon, hardware_store, toy_store, grocery_store, cafe, burger_joint, pizzeria, craft_shop, bank, gelateria, music_store : 46877
Saved path: salon, jewelry_store, hardware_store, toy_store, tech_shop, bookstore, cafe, grocery_store, dentist, craft_shop, bank, florist, gelateria, bakery, pet_store : 46021
Saved path: jewelry_store, salon, bakery, pharmacy, gelateria, music_store, florist, bank, craft_shop, bookstore, cafe, tech_shop, clothing_store, toy_store, gym : 34693
Saved path: gelateria, pharmacy, salon, bakery, pet_store, hardware_store, gym, toy_store, tech_shop, clothing_store, grocery_store, dentist, bank, florist, music_store : 46311
Saved path: florist, craft_shop, dentist, cafe, bookstore, burger_joint, tech_shop, noodle_house, toy_store, hardware_store, pet_store, bakery, barber_shop, pharmacy, music_store : 49346
Saved path: grocery_store, clothing_store, tech_shop, noodle_house, toy_store, gym, pet_store, bike_shop, salon, jewelry_store, pharmacy, music_store, pizzeria, bookstore, cafe : 45795
Saved path: florist, craft_shop, pizzeria, bookstore, cafe, burger_joint, tech_shop, toy_store, gym, hardware_store, bike_shop, party_store, pharmacy, gelateria, music_store : 34616
Saved path: hardware_store, toy_store, clothing_store, burger_joint, bookstore, dentist, craft_shop, bank, music_store, gelateria, pharmacy, barber_shop, salon, bakery, pet_store : 52131
Saved path: toy_store, clothing_store, grocery_store, cafe, dentist, craft_shop, pizzeria, bank, gelateria, pharmacy, barber_shop, bakery, salon, hardware_store, gym : 39108
Saved path: burger_joint, cafe, clothing_store, noodle_house, toy_store, hardware_store, bakery, bike_shop, salon, pharmacy, florist, bank, craft_shop, pizzeria, gym : 32670
Saved path: noodle_house, toy_store, barber_shop, pet_store, bakery, salon, music_store, craft_shop, gym, hardware_store, burger_joint, bookstore, cafe, clothing_store, tech_shop : 48992
Saved path: bike_shop, jewelry_store, hardware_store, gym, toy_store, clothing_store, tech_shop, burger_joint, cafe, dentist, craft_shop, music_store, pharmacy, party_store, salon : 41654
Saved path: noodle_house, toy_store, grocery_store, cafe, dentist, pizzeria, florist, music_store, pharmacy, party_store, bakery, barber_shop, hardware_store, burger_joint, tech_shop : 39861
Saved path: bike_shop, salon, jewelry_store, barber_shop, toy_store, clothing_store, cafe, pizzeria, bank, florist, music_store, gelateria, party_store, bakery, pet_store : 44017
Saved path: cafe, clothing_store, toy_store, noodle_house, burger_joint, pet_store, bakery, salon, jewelry_store, party_store, music_store, florist, bank, pizzeria, bookstore : 42199
Saved path: bakery, pet_store, bike_shop, hardware_store, burger_joint, noodle_house, toy_store, grocery_store, bookstore, craft_shop, florist, gelateria, pharmacy, party_store, barber_shop : 46100
Saved path: florist, bank, pizzeria, bookstore, dentist, clothing_store, toy_store, noodle_house, burger_joint, hardware_store, jewelry_store, barber_shop, bakery, salon, music_store : 40833
Saved path: pet_store, bike_shop, party_store, music_store, bank, gym, pizzeria, dentist, cafe, tech_shop, clothing_store, toy_store, barber_shop, jewelry_store, bakery : 52869
Saved path: cafe, tech_shop, clothing_store, toy_store, barber_shop, jewelry_store, bakery, party_store, gelateria, music_store, florist, bank, craft_shop, gym, bookstore : 36424
Saved path: gym, toy_store, clothing_store, grocery_store, cafe, bookstore, pizzeria, craft_shop, florist, music_store, pharmacy, party_store, jewelry_store, bike_shop, pet_store : 45118
Saved path: salon, music_store, florist, bank, pizzeria, bookstore, grocery_store, clothing_store, toy_store, noodle_house, burger_joint, jewelry_store, bakery, pet_store, bike_shop : 43589
Saved path: gym, hardware_store, jewelry_store, party_store, salon, bakery, pet_store, burger_joint, noodle_house, toy_store, clothing_store, cafe, bookstore, pizzeria, bank : 40513
Saved path: barber_shop, toy_store, grocery_store, tech_shop, hardware_store, gym, pizzeria, craft_shop, bank, florist, gelateria, pharmacy, bike_shop, pet_store, bakery : 46663
Saved path: craft_shop, pizzeria, bookstore, tech_shop, toy_store, gym, hardware_store, jewelry_store, bike_shop, pet_store, bakery, party_store, gelateria, florist, bank : 42615
Saved path: salon, bike_shop, jewelry_store, hardware_store, toy_store, clothing_store, grocery_store, cafe, bookstore, craft_shop, florist, music_store, gelateria, pharmacy, party_store : 34761
Saved path: burger_joint, grocery_store, clothing_store, toy_store, hardware_store, jewelry_store, pet_store, bakery, salon, pharmacy, music_store, florist, bank, craft_shop, gym : 44149
Saved path: toy_store, noodle_house, tech_shop, grocery_store, bookstore, craft_shop, florist, music_store, gelateria, pharmacy, party_store, jewelry_store, bakery, pet_store, gym : 44806
Saved path: jewelry_store, hardware_store, toy_store, noodle_house, tech_shop, burger_joint, dentist, cafe, bookstore, pizzeria, music_store, gelateria, pharmacy, party_store, pet_store : 47885
Saved path: salon, party_store, pharmacy, music_store, bank, pizzeria, bookstore, tech_shop, toy_store, gym, hardware_store, jewelry_store, bakery, pet_store, bike_shop : 43952
Saved path: barber_shop, jewelry_store, bakery, pet_store, bike_shop, pharmacy, gelateria, music_store, florist, bank, pizzeria, gym, burger_joint, clothing_store, toy_store : 46967
Saved path: bakery, barber_shop, toy_store, noodle_house, grocery_store, dentist, cafe, burger_joint, hardware_store, pharmacy, music_store, gelateria, party_store, salon, pet_store : 50027
Saved path: pharmacy, party_store, pet_store, bakery, jewelry_store, hardware_store, burger_joint, noodle_house, toy_store, grocery_store, cafe, bookstore, craft_shop, bank, gelateria : 41176
Saved path: gym, bookstore, tech_shop, noodle_house, toy_store, clothing_store, grocery_store, dentist, craft_shop, florist, pharmacy, jewelry_store, salon, bike_shop, bakery : 39701
Saved path: toy_store, noodle_house, tech_shop, clothing_store, grocery_store, dentist, bookstore, gym, florist, music_store, pharmacy, salon, bakery, pet_store, barber_shop : 52221
Saved path: bike_shop, party_store, pharmacy, music_store, gelateria, bank, craft_shop, burger_joint, cafe, grocery_store, clothing_store, toy_store, hardware_store, bakery, pet_store : 42512
Saved path: bank, craft_shop, pizzeria, bookstore, burger_joint, cafe, dentist, clothing_store, toy_store, bakery, pet_store, bike_shop, salon, pharmacy, gelateria : 44575
Saved path: bike_shop, salon, gym, toy_store, noodle_house, tech_shop, clothing_store, grocery_store, cafe, bookstore, pizzeria, craft_shop, florist, music_store, gelateria : 35027
Saved path: clothing_store, cafe, bookstore, craft_shop, bank, music_store, gelateria, pharmacy, party_store, bakery, barber_shop, jewelry_store, hardware_store, toy_store, noodle_house : 35294
Saved path: craft_shop, bank, music_store, party_store, salon, bike_shop, bakery, barber_shop, hardware_store, gym, burger_joint, noodle_house, toy_store, clothing_store, dentist : 44044
Saved path: toy_store, hardware_store, bike_shop, bakery, barber_shop, party_store, pharmacy, gelateria, florist, bank, dentist, cafe, bookstore, tech_shop, noodle_house : 39323
Saved path: pizzeria, craft_shop, dentist, cafe, grocery_store, noodle_house, toy_store, barber_shop, bakery, pet_store, party_store, gelateria, florist, bank, gym : 48935
Saved path: jewelry_store, salon, bakery, gelateria, florist, pizzeria, bookstore, cafe, grocery_store, clothing_store, tech_shop, noodle_house, toy_store, gym, hardware_store : 32593
Saved path: hardware_store, pet_store, bakery, party_store, pharmacy, music_store, florist, craft_shop, pizzeria, bookstore, cafe, grocery_store, toy_store, noodle_house, burger_joint : 40309
Saved path: grocery_store, clothing_store, toy_store, bakery, pet_store, bike_shop, jewelry_store, party_store, pharmacy, gelateria, music_store, bank, craft_shop, burger_joint, cafe : 44421
Saved path: barber_shop, jewelry_store, bakery, pharmacy, gelateria, florist, bank, craft_shop, pizzeria, gym, burger_joint, bookstore, cafe, clothing_store, toy_store : 33879
Saved path: party_store, pharmacy, florist, bank, craft_shop, pizzeria, bookstore, burger_joint, cafe, grocery_store, clothing_store, tech_shop, toy_store, barber_shop, bakery : 30699
Saved path: florist, bank, craft_shop, pizzeria, tech_shop, grocery_store, clothing_store, toy_store, bakery, pet_store, bike_shop, salon, jewelry_store, party_store, music_store : 43345
Saved path: gelateria, pharmacy, bakery, bike_shop, jewelry_store, barber_shop, noodle_house, clothing_store, grocery_store, dentist, bookstore, gym, craft_shop, bank, florist : 41968
Saved path: cafe, noodle_house, toy_store, gym, hardware_store, pet_store, bakery, jewelry_store, barber_shop, party_store, pharmacy, gelateria, florist, bank, dentist : 47833
Saved path: hardware_store, bike_shop, pet_store, bakery, party_store, music_store, florist, bank, dentist, cafe, bookstore, tech_shop, clothing_store, toy_store, gym : 48959
Saved path: bakery, salon, jewelry_store, hardware_store, burger_joint, tech_shop, toy_store, gym, pizzeria, craft_shop, bank, florist, music_store, gelateria, pharmacy : 33170
Saved path: gym, pizzeria, bookstore, dentist, grocery_store, clothing_store, toy_store, barber_shop, bakery, pet_store, bike_shop, pharmacy, gelateria, music_store, craft_shop : 54005
Saved path: gym, craft_shop, bank, florist, pharmacy, party_store, salon, bakery, pet_store, hardware_store, burger_joint, cafe, grocery_store, tech_shop, toy_store : 39406
Saved path: noodle_house, tech_shop, burger_joint, dentist, cafe, bookstore, pizzeria, bank, pharmacy, party_store, salon, bike_shop, bakery, gym, toy_store : 36147
Saved path: bakery, salon, hardware_store, burger_joint, tech_shop, noodle_house, toy_store, grocery_store, cafe, bookstore, pizzeria, music_store, pharmacy, barber_shop, pet_store : 46418
Saved path: party_store, bakery, jewelry_store, barber_shop, toy_store, noodle_house, clothing_store, grocery_store, cafe, bookstore, pizzeria, gym, craft_shop, bank, music_store : 35912
Saved path: craft_shop, gym, bakery, pet_store, jewelry_store, burger_joint, noodle_house, toy_store, clothing_store, dentist, cafe, bookstore, pizzeria, florist, bank : 43651
Saved path: bookstore, cafe, grocery_store, clothing_store, toy_store, noodle_house, tech_shop, burger_joint, hardware_store, jewelry_store, pet_store, salon, party_store, florist, craft_shop : 41326
Saved path: pizzeria, craft_shop, dentist, cafe, bookstore, tech_shop, toy_store, barber_shop, bakery, pet_store, bike_shop, salon, party_store, pharmacy, gelateria : 46833
Saved path: pizzeria, florist, gelateria, party_store, salon, bike_shop, pet_store, hardware_store, toy_store, noodle_house, tech_shop, clothing_store, cafe, burger_joint, gym : 42494
Saved path: jewelry_store, bakery, bike_shop, party_store, pharmacy, gelateria, bank, pizzeria, dentist, grocery_store, clothing_store, toy_store, tech_shop, burger_joint, gym : 39401
Saved path: bike_shop, party_store, music_store, florist, bank, craft_shop, pizzeria, cafe, noodle_house, toy_store, gym, hardware_store, jewelry_store, bakery, pet_store : 45378
Saved path: grocery_store, toy_store, noodle_house, tech_shop, burger_joint, pet_store, salon, jewelry_store, party_store, pharmacy, gelateria, florist, craft_shop, pizzeria, bookstore : 41234
Saved path: party_store, pharmacy, music_store, florist, bank, craft_shop, dentist, cafe, grocery_store, toy_store, tech_shop, burger_joint, gym, jewelry_store, bakery : 37526
Saved path: burger_joint, bookstore, pizzeria, craft_shop, bank, florist, gelateria, bakery, bike_shop, salon, jewelry_store, barber_shop, toy_store, grocery_store, dentist : 39372
Saved path: toy_store, noodle_house, grocery_store, dentist, cafe, bookstore, pizzeria, gym, craft_shop, bank, music_store, party_store, pet_store, bakery, barber_shop : 52188
Saved path: bank, dentist, cafe, burger_joint, noodle_house, tech_shop, clothing_store, toy_store, barber_shop, jewelry_store, bakery, pet_store, hardware_store, gym, florist : 44310
Saved path: gelateria, pharmacy, party_store, bike_shop, pet_store, bakery, barber_shop, hardware_store, toy_store, tech_shop, grocery_store, dentist, bookstore, pizzeria, bank : 50097
